تبریز	1851204	N,AJ
تبریزی	4800090	N,AJ
تبریک	1360447	N
تبریکات	19	N,PL
تبسم	159029	N
تبسم‌کنان	1230	N
تبسّم	0	N
تبصره	409631	N,AJ
تبع	119	N
تبعات	0	N,PL
تبعه	144133	N,NUM
تبعیت	342183	N
تبعید	252203	N,AJ
تبعیدشده	4085	N,AJ
تبعیدکننده	2	N,AJ
تبعیدگاه	49409	N
تبعیدی	217034	N,AJ
تبعیض	311376	N,AJ
تبعیضات	23	N,PL
تبعیض‌آمیز	69228	N,AJ
تبعیض‌گرا	0	N
تبعیض‌گونه	0	N,ADV
تبلور	138076	N,NUM
تبلوریافته	0	N,AJ
تبلیغ	4210436	N,AJ
تبلیغات	17301226	N,AJ,ADV,PL
تبلیغاتچی	6	N
تبلیغاتی	53100490	N,AJ,ADV
تبلیغ‌شده	7	N,AJ
تبلیغ‌کننده	38	N,AJ
تبه	92101	N,AJ
تبهکار	44480	N,AJ
تبهکارانه	22705	AJ
تبه‌کار	86	N,AJ
تبه‌کاری	142036	N,AJ
تبوک	19402	N
تبیان	1270008	N,RES
تبیین	817614	N,AJ
تبیین‌پذیری	0	N
تبیین‌کننده	2	N,AJ
تبیین‌گر	3	N,AJ
تب‌بر	78501	N,AJ
تب‌خال	55327	N
تب‌دار	35506	N,AJ
تب‌لرز	83	N
تب‌وتاب	21348	N
تتبع	46721	N,NUM,RES
تتبعات	0	N,PL
تتبّع	0	N
تتمه	18208	N,NUM
تتمّه	0	N
تتیس	0	N
تثبیت	921370	N,AJ
تثبیت‌شده	25	N,AJ
تثبیت‌ناپذیر	0	AJ
تثبیت‌کننده	6	N,AJ
تثبیت‌گرایی	0	N
تثلیث	19603	N
تجار	638178	N,AJ,PL
تجارب	836284	N,PL
تجارت	4171264	N,AJ
تجارتخانه	17	N
تجارت‌خانه	11	N
تجاری‌سازی	0	N
تجانس	14618	N,NUM
تجاهل	41604	N,NUM
تجاوز	2760611	N
تجاوزطلب	0	AJ
تجاوزکار	8544	N,AJ
تجاوزکارانه	41945	N,AJ
تجاوزکاری	2700	N
تجاوزگر	53822	N,AJ
تجاوزگرانه	28714	AJ
تجاوزگرایانه	0	N,AJ
تجاوزگری	7	N
تجدد	111061	N,NUM
تجددخواه	2	N
تجددخواهانه	0	N
تجددخواهی	10403	N
تجددطلب	5	N,AJ
تجددطلبانه	0	N
تجددطلبی	4003	N
تجددمآبی	0	N
تجددگرا	7555	N,AJ
تجددگرایانه	0	N
تجدّد	0	N
تجدید	1330785	N,AJ
تجدیددیدار	0	N
تجدیدشونده	4490	AJ
تجدیدعهد	0	N
تجدیدنظر	215088	N
تجدیدنظرخواهی	14	N
تجدیدکننده	0	N
تجدیدی	241003	N,AJ
تجربت	4451	N
تجربه	4911649	N
تجربه‌آموزی	3	N
تجربه‌اندوزی	2	N
تجربه‌باور	0	AJ
تجربه‌شده	12	N,AJ
تجربه‌گرا	19899	N,AJ
تجربه‌گرایی	43423	N
تجربی	1232287	N,AJ
تجربیات	344	N,PL
تجرد	39323	N,NUM
تجرید	24908	N
تجریدات	0	N,PL
تجریش	52	N
تجزیه	1020484	N,AJ,RES
تجزیه‌شده	0	N,AJ
تجزیه‌طلب	87225	N,AJ
تجزیه‌طلبانه	6	N,AJ
تجزیه‌طلبی	76126	N
تجزیه‌ناپذیر	3	AJ
تجزیه‌پذیر	15	N,AJ
تجزیه‌کننده	0	N
تجزیه‌گر	0	N
تجسس	86533	N,AJ,NUM
تجسم	234119	N,AJ
تجسمات	0	N,PL
تجسم‌بخشی	0	N
تجسم‌یافته	8	N,AJ
تجسّد	0	N
تجسّس	0	N
تجسّم	0	N
تجلّی	0	N
تجلی	286236	N
تجلیات	24736	N,PL
تجلیل	646508	N,AJ
تجلیگاه	68836	N
تجلی‌بخش	2	N
تجلی‌گاه	65235	N
تجلی‌گر	0	AJ
تجلی‌یافته	0	N,AJ
تجمع	5720360	N,AJ,DET
تجمعات	35	N,PL
تجمع‌کننده	15	N,AJ
تجمل	58627	N,AJ,NUM
تجملات	16	N,PL
تجمل‌طلبی	0	N
تجمل‌پرست	805	N,AJ
تجمل‌پرستی	2	N
تجمل‌گرا	3	N,AJ
تجمل‌گرایی	51007	N
تجمّع	0	N
تجمّل	0	N
تجمیع	147011	N
تجن	12	N
تجهیز	11520394	N
تجهیزات	947	N,PL
تجوید	96032	N,AJ,NUM
تجویز	373261	N,AJ
تجویزات	0	N,PL
تجویزشده	6	N,AJ
تجویزکننده	0	N,AJ
تجّار	0	N
تحبیب	2	N
تحت	3493	N,P,RES
تحتانی	54	N,AJ
تحت‌الارضی	3	N,AJ
تحت‌الحفظ	34242	N,AJ
تحت‌الحمایه	10526	N,AJ,NUM
تحت‌الشعاع	131588	N,NUM
تحت‌اللفظ	3	N,AJ
تحت‌اللفظی	36276	N,AJ,NUM
تحجر	56251	N,NUM
تحجرگرا	7	N,AJ
تحجّر	0	N
تحدب	7	N
تحدث	49001	N,RES
تحدّب	0	N
تحدی	0	N
تحدیات	0	N,PL
تحدید	91066	N,NUM
تحدیدات	0	N,PL
تحدیدکننده	2	N,AJ
تحذیر	17604	N
تحرّک	0	N
تحرک	389290	N
تحرکات	159128	N,PL
تحرک‌بخش	3	N,AJ
تحری	3	N,NUM
تحریر	1310128	N,AJ
تحریرات	0	N,PL
تحریری	763015	N,AJ
تحریریه	206034	N,AJ
تحریف	374129	N
تحریفات	14	N,PL
تحریف‌شده	37959	N,AJ
تحریف‌نشده	2	N,AJ
تحریف‌کننده	0	N,AJ
تحریم	2480735	N,AJ
تحریک	1956383	N,AJ
تحریکات	48	N,PL
تحریک‌آمیز	64027	N,AJ,ADV
تحریک‌شده	7	N,AJ
تحریک‌پذیر	86120	N,AJ
تحریک‌پذیری	38908	N
تحریک‌کننده	86331	N,AJ
تحسّر	0	N
تحسین	569195	N
تحسینات	730000	N,PL
تحسین‌آمیز	29105	AJ
تحسین‌انگیز	4	AJ
تحسین‌برانگیز	163837	N,AJ,ADV
تحسین‌شده	3	N,AJ
تحسین‌کننده	13	N,AJ
تحصن	170057	N,NUM
تحصن‌کننده	0	N
تحصّن	0	N
تحصیل	3440959	N,AJ
تحصیلات	507	N,PL
تحصیلدار	40706	N,AJ
تحصیل‌دار	229004	N,AJ
تحصیل‌نکرده	0	N,AJ
تحصیل‌کرده	394144	N,AJ
تحف	0	N,PL
تحفه	119022	N,NUM
تحقق	2151512	N,AJ
تحقق‌بخش	5	N,AJ
تحقق‌نیافتنی	0	AJ
تحقق‌نیافته	103812	AJ
تحقق‌پذیر	22163	N,AJ
تحقق‌گرا	0	N,AJ,ZVR
تحقق‌یافتنی	0	AJ
تحقق‌یافته	7	N,AJ
تحقّق	0	N
تحقیر	456123	N
تحقیرآمیز	161017	N,AJ
تحقیرشده	16	N,AJ
تحقیرکننده	7822	AJ
تحقیق	6262480	N,AJ
تحقیقات	2204	N,PL
تحقیقاً	0	ADV
تحقیق‌شده	2	N,AJ
تحقیق‌کننده	4	N,AJ
تحلیف	66218	N,NUM
تحلیل	4101364	N,AJ
تحلیلگر	118209	N,AJ,NUM
تحلیلگرانه	0	N,AJ
تحلیل‌شده	0	N
تحلیل‌نمایی	0	N
تحلیل‌پذیر	0	AJ,AJC
تحلیل‌کننده	18	N,NUM
تحلیل‌گر	182709	N,AJ
تحلیل‌گرا	10	N,AJ
تحمل	3900816	N
تحمل‌ناپذیر	6	AJ
تحمل‌پذیری	3	N
تحمل‌کردنی	0	N,AJ,AJC
تحمل‌کننده	0	N,AJ
تحمّل	0	N
تحمید	4062	N
تحمیل	1810500	N,AJ
تحمیلات	1760001	N,PL
تحمیل‌شدنی	0	AJ
تحمیل‌شده	13	N,AJ
تحمیل‌کننده	2	N,AJ
تحول	3641073	N,AJ
تحولات	1210	N,PL
تحول‌آفرین	5	N,AJ
تحول‌پذیر	3	N,AJ,ZVR
تحول‌گرا	29603	N
تحول‌یافته	17	N,AJ,ZVR
تحوّل	0	N
تحوّلات	0	N,PL
تحویل	5751104	N,AJ
تحویلدار	23006	N
تحویل‌دار	4	N
تحویل‌دهنده	0	N
تحویل‌شده	2	N,AJ
تحویل‌گیرنده	0	N
تحکم	151019	N,AJ,NUM
تحکمات	52900	N,PL
تحکم‌آمیز	18	N,AJ,NUM
تحکّم	0	N
تحکیم	449480	N
تحکیم‌بخش	0	AJ
تحیات	27906	N,PL
تحیت	34616	N
تحیر	27606	N,NUM
تحیّت	0	N
تحیّر	0	N
تخار	369020	N
تخاصم	12	N
تخت	21900462	N,AJ,RES
تختخواب	425043	N,RES
تخته	604096	N,CL
تخته‌بازی	26800	N
تخته‌سنگ	50143	N
تخته‌سیاه	117952	N
تخته‌نرد	96403	N
تخته‌پاره	64901	N
تخته‌پاک‌کن	0	N
تخته‌گاز	0	N
تخت‌نشین	8270	N
تخدیر	17212	N,AJ,NUM
تخریب	1490493	N,AJ
تخریبگر	0	AJ
تخریب‌شده	33	N,AJ,NUM
تخریب‌کننده	66525	N,AJ
تخریب‌گر	0	AJ
تخصص	1260274	N,AJ,ADV
تخصصی‌شده	0	N
تخصص‌یافته	3	N,AJ
تخصّص	0	N
تخصیص	282375	N,AJ
تخصیصات	172000	N,PL
تخصیص‌یافته	18	N,AJ
تخصیص‌یافتگی	0	N
تخطئه	43333	N,NUM
تخطّی	0	N
تخطی	98353	N,NUM
تخفیف	1590260	N
تخلخل	21951	N
تخلص	19	N
تخلف	1524274	N
تخلفات	244	N,PL
تخلف‌زا	0	AJ
تخلف‌ناپذیر	4	AJ
تخلّص	0	N
تخلّف	0	N
تخلیه	709353	N
تخلیه‌شده	4	N,AJ
تخم	983110	N
تخمدان	90621	N,AJ,NUM
تخمه	78216	N,NUM
تخمه‌فروش	7740	N
تخمک	88325	N,NUM
تخمک‌شمار	0	N,AJ
تخمک‌گذاری	5	N
تخمیر	42405	N,NUM
تخمیرکننده	0	N,AJ
تخمین	427151	N,AJ
تخم‌افشانی	92	N
تخم‌دان	21	N
تخم‌ریزی	10	N
تخم‌زا	0	N
تخم‌مرغ	195	N,NUM
تخم‌مرغی	54911	N,AJ
تخم‌وترکه	0	N
تخم‌پاشی	917	N
تخم‌گذار	131608	N,AJ,NUM
تخم‌گذاری	113010	N
تخیل	190093	N,AJ
تخیلات	23	N,PL
تخیّل	0	N
تخییر	6031	N,AJ
تدابیر	368300	N,PL
تداخل	190103	N
تدارک	491312	N
تدارکات	164	N,PL
تداعی	524087	N
تداعیات	5	N,PL
تداعی‌کننده	25458	N,AJ
تداعی‌گر	0	N
تدافع	28	N,AJ,NUM
تدافعی	411017	N,AJ
تداول	1017	N,AJ
تداوم	973546	N
تداوم‌دهنده	3	N,AJ
تداوم‌یافته	0	N,AJ
تدبر	71752	N
تدبیر	637273	N
تدبیرات	20601	N,PL
تدریج	672001	N,AJ,ADV
تدریجاً	0	ADV
تدریجی	11200197	N,AJ,ADV
تدریس	2680610	N,AJ
تدفین	176042	N,NUM
تدوین	2300933	N,AJ
تدوینگر	33027	N,NUM
تدوین‌شده	214721	AJ
تدوین‌نشده	0	N,AJ
تدوین‌کننده	10	N
تدوین‌یافته	0	N,AJ
تدین	67233	N
تدیّن	0	N
تذرو	4	N
تذهیب	147043	N,NUM
تذهیب‌کار	3	N
تذهیب‌کاری	0	N
تذهیب‌گر	2	N
تذکر	3720280	N
تذکرات	73	N,PL
تذکردهنده	3	N,AJ
تذکره	69258	N,NUM
تذکره‌نویس	8	N
تذکره‌نویسی	5	N
تذکّر	0	N
تر	31500012	N,AJ,RES
تراب	17	N,RES
ترابری	284218	N
تراز	1778164	N,AJ
ترازنامه	74727	N,NUM
ترازو	243044	N
تراس‌بندی	3	N
تراش	14200032	N,AJ
تراشانده	0	N
تراشه	213073	N
تراشه‌برداری	0	N
تراشکار	55106	N
تراشکاری	5	N
تراشیدن	35121	N,NUM
تراشیدنی	698	N
تراشیده	0	N
تراشیده	53017	N,AJ,NUM
تراش‌خورده	7	AJ
تراش‌دار	0	AJ
تراش‌کار	4	N
تراش‌کاری	5	N
تراموا	18	N
ترانزیستور	25	N,NUM
ترانس	237063	N
ترانسفور	325002	N
ترانسفورماتور	116210	N,NUM
ترانه	1710111	N
ترانه‌ساز	0	N
ترانه‌سرا	185405	N
ترانه‌شناس	0	N
ترانه‌وار	0	AJ,ADV
ترانه‌گو	0	N,AJ
ترانویس	0	N
ترانویس	0	N,PR
ترانگیز	0	AJ,AJC
تراوا	0	N
تراوش	50717	N
تراویده	0	N
تراویده	29	N,AJ,NUM
تراژدی‌پرداز	0	N
تراکت	96507	N
تراکتور	788102	N,AJ
تراکتورساز	19	N
تراکتورسازی	318126	N
تراکم	412233	N,AJ
تراکنش	16	N,NUM
تربت	314024	N
تربت‌جام	247059	N
تربت‌حیدریه	319039	N
تربچه	40804	N,NUM
تربیت	2591179	N,AJ
تربیت‌شده	24	N,AJ
تربیت‌نشده	0	N,AJ
تربیت‌پذیر	108000	N
تربیت‌کننده	3	N,AJ
تربیت‌یافته	5426	N
ترتب	15801	N
ترتیب	10742635	N,AJ
ترتیبات	2200131	N,PL
ترتیب‌دهنده	5	N,AJ
ترتیل	161053	N,NUM
ترجمان	98134	N,AJ
ترجمه	8191202	N,AJ
ترجمه‌شده	484538	AJ
ترجیح	750371	N,AJ
ترجیحات	11	N,PL
ترجیحاً	0	ADV
ترجیع	29003	N
ترجیع‌بند	59409	N,NUM
ترحم	112026	N
ترحم‌آمیز	3	AJ
ترحّم	0	N
ترحیم	101079	N
ترخون	31301	N,NUM
ترخیص	538059	N
ترخینه	60302	N
ترد	244009	N,AJ
تردد	1200364	N,AJ
ترددکننده	0	N
تردست	16	N
تردّد	0	N
تردید	1260851	N
تردیدآفرینی	0	N
تردیدآمیز	11413	N,AJ
تردیدناپذیر	5616	N,AJ
تردیدکننده	0	N
ترس	137000519	N
ترسا	18611	N,AJ
ترساندن	73908	N,NUM
ترسانده	0	N
ترساننده	38201	N,AJ
ترسانیده	0	N
ترسانیده	27	N,AJ,NUM
ترسناک	848034	N,AJ
ترسو	115022	N,AJ
ترسّل	0	N
ترسیدن	30703	N,NUM
ترسیده	0	N
ترسیم	6690338	N,AJ
ترسیم‌شده	26	N,AJ,NUM
ترسیم‌کننده	3	N,AJ
ترسیم‌گر	0	N
ترس‌آلود	2	AJ
ترس‌آور	41914	AJ
ترس‌برانگیز	2	N
ترش	306999	N,AJ
ترشانده	0	N
ترشانیده	0	N
ترشح	245098	N,AJ
ترشحات	109026	N,PL
ترشح‌شده	2	N,AJ
ترشح‌کننده	3	N,AJ
ترشرو	41604	N,AJ
ترشّح	0	N
ترشک	19	N,NUM
ترشی	242025	N
ترشیجات	454000	N,PL
ترشیده	0	N
ترشیده	57202	N,AJ
ترشیدگی	0	N
ترشی‌خوری	613	N
ترشی‌فروش	2870	N
ترش‌رو	57304	N,AJ
ترش‌مزه	35531	N,AJ
ترغیب	389199	N,AJ
ترغیب‌کننده	3	N,AJ
ترفند	1670089	N
ترفیع	52319	N,AJ,NUM
ترفیعات	0	N,PL
ترقه	34655	N,NUM
ترقه‌باز	0	N
ترقه‌بازی	10	N
ترقه‌سازی	2	N
ترقوه	21501	N,NUM
ترقّه	0	N
ترقّی	0	N
ترقی	285256	N
ترقیات	2080013	N,PL
ترقی‌خواه	56709	N,AJ,NUM
ترقی‌خواهانه	15174	AJ
ترقی‌گرا	0	N
ترق‌وتوروق	0	N
ترمذی	5	N,AJ
ترمز	528127	N
ترمزدستی	18201	N
ترمزکننده	2	N,AJ
ترمه	81508	N,NUM
ترمه‌بافی	0	N
ترمودینامیک	78709	N,NUM
ترموستات	27	N,NUM
ترموکوبل	3	N
ترموکوپل	0	N
ترمیم	812249	N,AJ
ترمیم‌شده	3	N,AJ
ترمیم‌ناپذیر	0	AJ
ترمیم‌کننده	5	N,AJ
ترمیم‌یابی	0	N
ترمیم‌یافته	0	N,AJ
ترمینان	16	N,NUM
ترنج	102010	N,NUM
ترنجبین	21406	N
ترنم	184013	N
تره	739023	N
تره‌بار	115094	N,NUM
تره‌فرنگی	166803	N
ترومن	10	N
ترومپت	16	N,NUM
ترویج	1130508	N,AJ
ترویج‌دهنده	3	N
ترویج‌شده	0	N,AJ
ترّهات	0	N
ترک	3471389	N,AJ,RES
ترکاشوند	0	N
ترکاندن	39	N,NUM
ترکانده	0	N
ترکانیده	0	N
ترکرده	0	N
ترکستان	48842	N
ترکش	75239	N
ترکش‌خورده	0	N,AJ
ترکش‌خوردگی	0	N
ترکش‌وار	0	AJ,ADV,AJC
ترکمان	26014	N,AJ
ترکمانچای	10	N
ترکمن	730090	N,AJ
ترکمنستان	227499	N
ترکمنی	277020	N,AJ
ترکمن‌صحرا	4	N
ترکه	145020	N,AJ,NUM,RES
ترکی	181	N,AJ
ترکیب	2850924	N
ترکیبات	404167	N,PL
ترکیب‌بند	62716	N,NUM
ترکیب‌بندی	12	N
ترکیب‌شده	6	N,AJ
ترکیب‌شونده	16	N,NUM
ترکیب‌کننده	4	N,AJ
ترکیدن	36011	N,NUM
ترکیده	0	N
ترکیده	15600	N,AJ,NUM
ترکیدگی	2	N
ترکیه	1422719	N,AJ
ترک‌تبار	37071	N,AJ
ترک‌خورده	32674	AJ
ترک‌خوردگی	0	N
ترک‌دار	18021	AJ
ترک‌زبان	42728	N,AJ
ترک‌نشین	85287	AJ
ترگل‌ورگل	0	N
تریا	12	N
تریاق	45402	N
تریاک	215273	N
تریاک‌سازی	0	N
تریلیارد	0	N,NUM
تریلیاردتا	0	NUM
تریلیاردتایی	0	N,NUM
تریلیاردم	0	NUM
تریلیاردمین	0	NUM
تریلیاردگانه	0	NUM
تریلیاردیم	0	NUM
تریلیون	57	NUM
تریلیونم	0	NUM
تریلیونمین	0	NUM
تریلیونیم	0	NUM
تریلیون‌تا	0	NUM
تریلیون‌گانه	0	NUM
ترینیداد	12	N
ترینیدادوتوباگو	0	N
تریپ	0	N
تریکو	19	N,AJ,NUM
تز	158041	N,NUM
تزئین	482069	N,AJ
تزئینات	96	N,PL
تزاحمات	0	N,PL
تزار	48	N,NUM
تزریق	879332	N,AJ
تزریقات	29404	N,PL
تزریق‌شده	6	N,AJ
تزلزل	99651	N,NUM
تزلزلات	5	N,PL
تزلزل‌ناپذیر	6	N,AJ
تزویج	6	N
تزویر	109048	N,NUM
تزکیه	78251	N,NUM,RES
تزیین	275036	N,AJ
تزیینات	12	N,PL
تزییناتی	35900	N
تزیین‌شده	0	N
تسامح	90131	N,AJ,NUM
تسامح‌جو	0	N
تساهل	67607	N,NUM
تساوی	399340	N
تسبیح	208036	N,AJ,RES
تسبیحات	18804	N,PL
تسبیح‌خوان	714	N
تسبیح‌گو	0	N
تسبیح‌گوی	31600	N
تست‌زنی	668002	N
تست‌شده	201656	AJ
تسخیر	372158	N,AJ
تسخیرشده	0	N,AJ
تسخیرناپذیر	8854	AJ
تسخیرکننده	3464	N,AJ
تسخیرگر	705	N
تسرّی	0	N
تسری	45	N
تسریع	878267	N
تسریع‌کننده	0	N
تسطیح	33	N
تسلا	3080016	N
تسلابخش	0	AJ
تسلسل	49319	N,AJ,NUM
تسلط	783308	N
تسلط‌گرایانه	0	N
تسلّط	0	N
تسلّی	0	N
تسلی	59789	N,NUM
تسلیت	841412	N
تسلیت‌نامه	10100	N
تسلیت‌گو	9	N
تسلیحات	182227	N,AJ,PL
تسلیم	1150767	N,AJ
تسلیم‌شده	2	N,AJ
تسلیم‌نامه	0	N
تسلیم‌ناپذیر	0	AJ
تسلیم‌پذیر	0	AJ
تسلیم‌پذیری	2	N
تسلیم‌کننده	0	N,AJ
تسلی‌بخش	20	N,AJ
تسلی‌دهنده	2	N,AJ
تسمه	506019	N
تسمه‌نقاله	0	N
تسمه‌پروانه	3	N
تسمیه	64743	N,NUM
تسنن	124056	N,NUM
تسنّن	0	N
تسنیم	0	N
تسهیل	1084261	N,AJ
تسهیلات	728	N,PL
تسهیل‌کننده	27	N,AJ
تسهیل‌یافته	0	N,AJ
تسهیم	77018	N
تسویه	287034	N
تسّلی	0	N
تسکین	226061	N,AJ
تسکین‌بخش	3	N,AJ
تسکین‌دهنده	20	N,AJ
تشابه	186056	N
تشابهات	9	N,PL
تشبثات	0	N,PL
تشبه	24005	N
تشبّث	0	N
تشبّه	0	N
تشبیه	226145	N
تشبیهات	15504	N,PL
تشت	38807	N
تشتت	41229	N
تشتّت	0	N
تشتک	17	N,NUM
تشجیع	13207	N,NUM
تشخص	103025	N,NUM
تشخصات	0	N,PL
تشخّص	0	N
تشخیص	2711633	N,AJ
تشخیصات	5	N,PL
تشخیص‌دهنده	3	N,AJ
تشخیص‌ناپذیر	0	N,AJ
تشدد	39902	N
تشدّد	0	N
تشدید	1340421	N
تشدیددار	0	N,AJ
تشدیدکننده	4	N,AJ
تشر	25	N,NUM
تشرف	164013	N
تشرفات	0	N,PL
تشرّف	0	N
تشریح	1230701	N,AJ
تشریحی	3440018	N,AJ
تشریع	49611	N,AJ,NUM
تشریف	299122	N
تشریفات	258160	N,AJ,PL
تشریف‌فرما	3	N
تشریف‌فرمایی	20	N
تشریک	79531	N,NUM
تشعشات	0	N,PL
تشعشع	134026	N,AJ,NUM
تشعشعات	38	N,PL
تشفّی	0	N
تشنج	230151	N,AJ
تشنجات	21	N,PL
تشنج‌آفرین	9	N,AJ
تشنج‌آفرینی	20826	N
تشنج‌آمیز	0	AJ
تشنج‌آور	2	AJ
تشنج‌زا	10652	AJ
تشنج‌زدا	16	N
تشنج‌زدایی	27	N
تشنه	533153	N,AJ
تشنه‌لب	31442	N,AJ
تشنه‌کام	2	N
تشنّج	0	N
تشنگی	146058	N
تشهد	0	N
تشهّد	0	N
تشویش	187064	N
تشویق	1370746	N,AJ
تشویقات	9024	N,PL
تشویق‌آمیز	15024	AJ
تشویق‌نامه	2	N
تشویق‌کننده	10	N,AJ
تشوین	29600	N
تشک	251039	N
تشکر	7740599	N
تشکرآمیز	7265	N,AJ
تشکرات	5	N,PL
تشکل	545580	N
تشکلات	14903	N,PL
تشکل‌گرایی	2	N
تشکل‌یافته	3	N,AJ,ADV
تشکّر	0	N
تشکّل	0	N
تشکچه	2	N
تشکیل	3774946	N
تشکیلات	492680	N,AJ,PL
تشکیل‌دهنده	310160	N,AJ
تشکیل‌شده	908515	AJ
تشکیک	44237	N,AJ
تشیع	488169	N
تشیّع	0	N
تشیکلات	0	N,PL
تشییع	601202	N
تشییع‌کننده	4	N,AJ
تصاحب	193093	N
تصاحب‌شده	0	N
تصاحب‌کننده	2	N
تصادف	864176	N,AJ,ADV
تصادفات	56	N,PL
تصادفاً	0	ADV
تصادم	54628	N,NUM
تصادمات	0	N,PL
تصاعد	21607	N,AJ,NUM
تصاعدی	54500011	N,AJ
تصانیف	22103	N,PL
تصاویر	7000551	N,PL
تصحیح	573192	N
تصحیح‌شده	18	N,AJ,NUM
تصحیح‌نشده	16	N,NUM
تصحیف	5892	N
تصحیفات	0	N,PL
تصحیلات	8	N,NUM,PL
تصدّق	0	N
تصدّی	0	N
تصدی	328150	N
تصدیق	245124	N,AJ
تصدیقات	7301	N,PL
تصدیقیات	0	N,PL
تصدیق‌آمیز	10	N,AJ
تصدیق‌نامه	0	N
تصدیق‌کننده	0	N,AJ
تصدی‌گری	16	N
تصرف	854521	N,RES
تصرفات	25826	N,PL
تصرف‌شده	0	N
تصرّف	0	N
تصریح	2721358	N
تصریحات	15904	N,PL
تصریحاً	0	ADV
تصریح‌شده	3	N,AJ
تصریف	4904	N,AJ,NUM
تصریف‌شده	4	N,AJ
تصریف‌پذیر	0	N
تصریف‌پذیری	0	N
تصعید	12112	N,NUM
تصغیر	12404	N
تصفیه	649215	N
تصفیه‌حساب	5	N
تصفیه‌خانه	1370036	N
تصفیه‌شده	26	N,AJ
تصفیه‌کننده	5	N,AJ
تصلب	40	N,NUM
تصلّب	0	N
تصلیب	0	N
تصمیم	15302102	N
تصمیمات	893461	N,PL
تصمیم‌ساز	0	AJ
تصمیم‌گیرنده	51444	N,AJ
تصمیم‌گیری	672	N
تصنع	26009	N,AJ,NUM,ADV
تصنعی	387025	N,AJ,ADV
تصنّع	0	N
تصنیف	251047	N
تصنیفات	26701	N,PL
تصنیف‌خوان	5	N,AJ
تصنیف‌خوانی	0	N
تصنیف‌ساز	4990	N
تصور	2361056	N,AJ
تصورات	142091	N,PL
تصورناپذیر	2	N
تصوف	113044	N,NUM
تصوّر	0	N
تصوّف	0	N
تصویب	1872405	N,AJ
تصویب‌شده	23	N,AJ
تصویب‌نامه	82730	N,NUM
تصویب‌کننده	10614	N,AJ
تصویر	10201334	N,AJ
تصویربردار	34921	N,AJ,NUM
تصویربرداری	222109	N
تصویرساز	19605	N
تصویرسازی	81345	N
تصویرنگار	2	N
تصویرپرداز	4	N
تصویرگر	49452	N,NUM
تصویرگرا	2	N
تضاد	359297	N
تضادآفرین	0	AJ
تضامنی	0	N
تضرع	32931	N,NUM
تضرع‌کنان	0	N
تضرّع	0	N
تضعیف	447366	N,RES
تضعیف‌شده	0	N
تضعیف‌کننده	8	N,AJ,ZVR
تضمّن	0	N
تضمین	2080567	N,AJ
تضمینات	17	N,PL
تضمین‌شده	99810	AJ
تضمین‌نامه	0	N
تضمین‌کننده	37	N,AJ
تضییع	93548	N,NUM
تضییع‌شده	3	N,AJ
تضییقات	0	N,PL
تطابق	1200106	N
تطاول	4	N,RES
تطبیق	584271	N,AJ
تطبیق‌دهنده	0	N,AJ,ZVR
تطبیق‌پذیر	0	AJ
تطمیع	47532	N,NUM
تطهیر	104041	N,AJ,RES
تطور	75723	N,AJ,NUM
تطورات	0	N,PL
تطوّر	0	N
تظاهر	293115	N,AJ
تظاهرآمیز	0	AJ,AJC
تظاهرات	0	N,PL
تظاهرکننده	89158	N,AJ
تظلم	24103	N,NUM
تظلمات	0	N,PL
تظلم‌کنان	4	N
تظلّم	0	N
تعابیر	95143	N,NUM,PL
تعادل	1240343	N,AJ
تعادل‌بخش	0	AJ
تعارض	234166	N
تعارضات	42419	N,RES,PL
تعارف	754081	N
تعارفات	21	N,PL
تعارف‌بردار	0	AJ
تعاریف	397134	N,PL
تعاقب	10604	N,AJ
تعاقبات	0	N,PL
تعالی	622358	N,AJ,RES
تعالیم	208167	N,PL
تعالی‌الله	2700	N
تعالی‌بخش	4	N,AJ
تعالی‌جو	4	N,AJ
تعالی‌یافته	2	N,AJ,ZVR
تعامد	4	N
تعامل	1410211	N,AJ
تعاملات	27	N,PL
تعامل‌پذیر	0	AJ
تعامل‌گرا	1680	N
تعامل‌گرایی	3	N
تعاون	724394	N
تعاونی	610560	N,AJ
تعب	61506	N
تعبد	29267	N,AJ,NUM
تعبّد	0	N
تعبیر	3180574	N,RES
تعبیرات	29	N,PL
تعبیرناپذیر	0	N
تعبیه	211095	N
تعبیه‌شده	219773	AJ
تعبیه‌کننده	16	N,NUM
تعجب	2250295	N,AJ
تعجب‌آور	108323	N,AJ
تعجب‌انگیز	5	AJ
تعجب‌برانگیز	9	AJ
تعجب‌زده	2	N,AJ
تعجّب	0	N
تعجیل	378022	N
تعداد	15004618	N,CL
تعدد	226085	N
تعددگرایی	3	N
تعدّد	0	N
تعدّی	0	N
تعدی	85957	N
تعدیات	330003	N,PL
تعدیل	1140216	N,AJ
تعدیلات	14	N,PL
تعدیل‌شده	5	N,AJ
تعدیل‌پذیر	2	AJ
تعدیل‌کننده	15	N,AJ
تعدیه	0	N
تعدی‌کننده	0	N
تعرض	572119	N,AJ,RES
تعرض‌آمیز	10	N,AJ
تعرض‌کننده	0	N
تعرفه	2790157	N
تعرفه‌بندی	17	N,NUM
تعرق	18	N,NUM
تعرّض	0	N
تعریض	44151	N,NUM
تعریف	2031365	N,AJ
تعریفات	10	N,PL
تعریف‌شده	387438	AJ
